"year","cod","sector","mechanism","va_shapley_Rbn"
2050,"S40","Geração centralizada de energia elétrica","physical",14.0298293787507
2050,"S41","Geração distribuída de energia elétrica","investment",0.876818641913767
2050,"S41","Geração distribuída de energia elétrica","rewiring",2.06093857127264
2050,"S41","Geração distribuída de energia elétrica","physical",-1.13294905011681
2050,"S42","Transmissão","investment",4.90685168256022
2050,"S42","Transmissão","rewiring",1.72693427785155
2050,"S42","Transmissão","physical",1.63857906902048
2050,"S43","Gás Natural","investment",1.47272261001207
2050,"S43","Gás Natural","rewiring",-11.3540889877559
2050,"S43","Gás Natural","physical",21.9733912073242
2050,"S44","Água, esgoto e gestão de resíduos","investment",4.95451180920138
2050,"S44","Água, esgoto e gestão de resíduos","rewiring",-0.00669529752884409
2050,"S44","Água, esgoto e gestão de resíduos","physical",-2.22847484701532
2050,"S45","Construção","investment",163.949154605049
2050,"S45","Construção","rewiring",-0.347605792816476
2050,"S45","Construção","physical",-1.43018198817661
2050,"S46","Comércio e reparação de veículos automotores e motocicletas","investment",2.74468312694275
2050,"S46","Comércio e reparação de veículos automotores e motocicletas","rewiring",0.0560702757469577
2050,"S46","Comércio e reparação de veículos automotores e motocicletas","physical",-1.15447806382292
2050,"S47","Comércio por atacado e a varejo, exceto veículos automotores","investment",42.889983553857
2050,"S47","Comércio por atacado e a varejo, exceto veículos automotores","rewiring",0.486575794200743
2050,"S47","Comércio por atacado e a varejo, exceto veículos automotores","physical",-23.2506335623918
2050,"S48","Transporte terrestre","investment",11.3417499727062
2050,"S48","Transporte terrestre","rewiring",1.73612863147803
2050,"S48","Transporte terrestre","physical",-11.281138184262
2050,"S49","Transporte aquaviário","investment",0.549988261335647
2050,"S49","Transporte aquaviário","rewiring",-0.986741942134081
2050,"S49","Transporte aquaviário","physical",-2.33120596142835
2050,"S50","Transporte aéreo","investment",0.444866136568459
2050,"S50","Transporte aéreo","rewiring",-0.178817719079323
2050,"S50","Transporte aéreo","physical",-0.597871829334328
2050,"S51","Armazenamento, atividades auxiliares dos transportes e correio","investment",3.98927008527091
2050,"S51","Armazenamento, atividades auxiliares dos transportes e correio","rewiring",0.0634810245617943
2050,"S51","Armazenamento, atividades auxiliares dos transportes e correio","physical",-6.35904298680709
2050,"S52","Alojamento","investment",0.730866686263678
2050,"S52","Alojamento","rewiring",-0.020864442802982
2050,"S52","Alojamento","physical",-0.370411516605805
2050,"S53","Alimentação","investment",0.459461003810182
2050,"S53","Alimentação","rewiring",-0.0402565809123189
2050,"S53","Alimentação","physical",-0.472193474583997
2050,"S54","Edição e edição integrada à impressão","investment",0.150386502993931
2050,"S54","Edição e edição integrada à impressão","rewiring",0.0104071279518081
2050,"S54","Edição e edição integrada à impressão","physical",-0.127966017098715
2050,"S55","Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem","investment",0.837301120598165
2050,"S55","Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem","rewiring",0.0746116816722982
2050,"S55","Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem","physical",-0.796762919997264
2050,"S56","Telecomunicações","investment",1.58594730746482
2050,"S56","Telecomunicações","rewiring",0.052574782180253
2050,"S56","Telecomunicações","physical",-1.16867581804136
2050,"S57","Desenvolvimento de sistemas e outros serviços de informação","investment",4.85651730070751
2050,"S57","Desenvolvimento de sistemas e outros serviços de informação","rewiring",0.242742175490297
2050,"S57","Desenvolvimento de sistemas e outros serviços de informação","physical",-2.38323850627658
2050,"S58","Intermediação financeira, seguros e previdência complementar","investment",16.9494968052803
2050,"S58","Intermediação financeira, seguros e previdência complementar","rewiring",2.01629214823706
2050,"S58","Intermediação financeira, seguros e previdência complementar","physical",-14.507827340607
2050,"S59","Atividades imobiliárias","investment",4.91160408011925
2050,"S59","Atividades imobiliárias","rewiring",0.326991571696494
2050,"S59","Atividades imobiliárias","physical",-3.79281075570241
2050,"S60","Atividades jurídicas, contábeis, consultoria e sedes de empresas","investment",13.3863250864056
2050,"S60","Atividades jurídicas, contábeis, consultoria e sedes de empresas","rewiring",-2.58089496777302
2050,"S60","Atividades jurídicas, contábeis, consultoria e sedes de empresas","physical",-13.9353424502002
2050,"S61","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","investment",20.0130381502026
2050,"S61","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","rewiring",0.174431528282853
2050,"S61","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","physical",-2.42793951469125
2050,"S62","Outras atividades profissionais, científicas e técnicas","investment",2.23005760063111
2050,"S62","Outras atividades profissionais, científicas e técnicas","rewiring",0.206793040303008
2050,"S62","Outras atividades profissionais, científicas e técnicas","physical",-2.15485437100609
2050,"S63","Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual","investment",2.48657544453824
2050,"S63","Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual","rewiring",-1.37580657292906
2050,"S63","Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual","physical",-4.1405486287427
2050,"S64","Outras atividades administrativas e serviços complementares","investment",8.69497631077373
2050,"S64","Outras atividades administrativas e serviços complementares","rewiring",0.981521926225289
2050,"S64","Outras atividades administrativas e serviços complementares","physical",-6.12473992766631
2050,"S65","Atividades de vigilância, segurança e investigação","investment",2.02848411085791
2050,"S65","Atividades de vigilância, segurança e investigação","rewiring",0.0293441403897268
2050,"S65","Atividades de vigilância, segurança e investigação","physical",-1.3566144881093
2050,"S66","Administração pública, defesa e seguridade social","investment",1.9379235894102
2050,"S66","Administração pública, defesa e seguridade social","rewiring",0.0400267996640759
2050,"S66","Administração pública, defesa e seguridade social","physical",-1.5698702777935
2050,"S67","Educação pública","investment",0.250801452889107
2050,"S67","Educação pública","rewiring",0.00583738134990563
2050,"S67","Educação pública","physical",-0.0787696257807256
2050,"S68","Educação privada","investment",0.941036938669398
2050,"S68","Educação privada","rewiring",-0.0095463209834949
2050,"S68","Educação privada","physical",-0.775385195189762
2050,"S69","Saúde pública","investment",0.0175319567748084
2050,"S69","Saúde pública","rewiring",0.000511920318356715
2050,"S69","Saúde pública","physical",-0.00385227664026024
2050,"S70","Saúde privada","investment",0.00728745567297058
2050,"S70","Saúde privada","rewiring",0.000468961759402494
2050,"S70","Saúde privada","physical",-0.0054842269315947
2050,"S71","Atividades artísticas, criativas e de espetáculos","investment",0.168631547868839
2050,"S71","Atividades artísticas, criativas e de espetáculos","rewiring",0.0140165432241301
2050,"S71","Atividades artísticas, criativas e de espetáculos","physical",-0.160293353885192
2050,"S72","Organizações associativas e outros serviços pessoais","investment",0.91238448572162
2050,"S72","Organizações associativas e outros serviços pessoais","rewiring",-0.0507811329768131
2050,"S72","Organizações associativas e outros serviços pessoais","physical",-1.08670818774881
2050,"S73","Serviços domésticos","investment",0
2050,"S73","Serviços domésticos","rewiring",0
2050,"S73","Serviços domésticos","physical",0
